host,port,endpoint,source,declared_region,declared_speed_MBps,measured_speed_MBps,latency_ms,exit_ip,exit_country_code,exit_region_name,cf_colo,is_cloudflare,service_score,google_ok,youtube_ok,gpt_ok,service_error,selection_stage,status,error,raw_line
162.159.40.175,2096,162.159.40.175:2096,gshtwy_wetest_v4,美国,,,462,82.21.84.98,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",162.159.40.175:2096#联通-LAX-2096-WS-TLS
104.17.139.16,2053,104.17.139.16:2053,gshtwy_wetest_v4,美国,,,466,82.21.84.98,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.17.139.16:2053#联通-SJC-2053-WS-TLS
2606:4700:440f:5ba0:7051:2f2f:5093:82f3,443,[2606:4700:440f:5ba0:7051:2f2f:5093:82f3]:443,bestcf_pages_dev_vvhan_ipv6_txt,,,,466,82.21.84.97,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",[2606:4700:440f:5ba0:7051:2f2f:5093:82f3]:443#vvHan优选 | 移动 | Default | 2606:4700:440f:5ba0:7051:2f2f:5093:82f3
staticdelivery.nexusmods.com,443,staticdelivery.nexusmods.com:443,bestcf_pages_dev_vps789_top10_txt,,,,467,82.21.84.92,GB,英国,,,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",staticdelivery.nexusmods.com:443#VPS789优选 | staticdelivery.nexusmods.com
cloudflare.cfgo.cc,443,cloudflare.cfgo.cc:443,bestcf_pages_dev_vps789_top100_txt,,,,468,,,未知,,,0,,,,,initial,region_unknown,exit country unavailable,cloudflare.cfgo.cc:443#VPS789优选 | cloudflare.cfgo.cc
108.162.198.16,443,108.162.198.16:443,gslege_jp,JP,,,469,82.21.84.98,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",108.162.198.16:443#Gslege优选 | jp 【日本】 JP | 108.162.198.16
104.18.45.223,443,104.18.45.223:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv4_txt,US,,,470,82.21.84.78,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.18.45.223:443#US-07ae37
104.17.129.168,8443,104.17.129.168:8443,gshtwy_wetest_v4,美国,,,471,82.21.84.72,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.17.129.168:8443#联通-SJC-8443-WS-TLS
104.27.0.5,443,104.27.0.5:443,bestcf_pages_dev_gslege_DE_txt,DE,,,472,82.21.84.72,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.27.0.5:443#Gslege优选 | de 【德国】 DE | 104.27.0.5
104.16.152.213,443,104.16.152.213:443,raw_githubusercontent_com_ymyuuu_IPDB_refs_heads_main_BestCF_bestcfv4_txt,,,,473,82.21.84.72,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.16.152.213
2803:f800:54:d259:5488:fc42:db8b:4aac,443,[2803:f800:54:d259:5488:fc42:db8b:4aac]:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv6_txt,,,,473,82.21.84.98,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",[2803:f800:54:d259:5488:fc42:db8b:4aac]:443#IPDBv6-515923
104.20.19.14,443,104.20.19.14:443,uouin,,0.33,,475,82.21.84.78,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.20.19.14:443#麒麟优选 | 联通 | 104.20.19.14 | 122.13ms | 0.33mb/s
104.19.47.129,443,104.19.47.129:443,raw_githubusercontent_com_einsitang_my_fast_cf_ip_refs_heads_master_fastips_txt,,,,476,82.21.84.98,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.19.47.129
162.159.0.4,443,162.159.0.4:443,bestcf_pages_dev_gslege_SG_txt,SG,,,484,82.21.84.97,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",162.159.0.4:443#Gslege优选 | sg 【新加坡】 SG | 162.159.0.4
104.18.33.225,443,104.18.33.225:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv4_txt,US,,,486,82.21.84.92,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.18.33.225:443#US-5090d6
198.41.208.236,443,198.41.208.236:443,bestcf_pages_dev_cfyes_ipv4_txt,,,,487,82.21.84.97,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",198.41.208.236:443#CFYes优选 | 移动 | 198.41.208.236
104.17.147.190,443,104.17.147.190:443,gshtwy_wetest_v4,香港,,,494,82.21.84.97,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.17.147.190:443#移动-HKG-443-WS-TLS
104.17.150.160,443,104.17.150.160:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv4_txt,US,,,495,82.21.84.99,GB,英国,,True,0,,,,,initial,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.17.150.160:443#US-0dc832
2606:4700:3036:ef:db9e:ee41:a8df:d3b2,443,[2606:4700:3036:ef:db9e:ee41:a8df:d3b2]:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv6_txt,,,,500,82.21.84.97,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",[2606:4700:3036:ef:db9e:ee41:a8df:d3b2]:443#CMLiussv6-060244
104.17.129.168,2096,104.17.129.168:2096,gshtwy_wetest_v4,美国,,,505,82.21.84.97,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.17.129.168:2096#联通-SJC-2096-WS-TLS
keji.cf.3666888.xyz,443,keji.cf.3666888.xyz:443,bestcf_pages_dev_vps789_top100_txt,,,,507,82.21.84.92,GB,英国,,,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",keji.cf.3666888.xyz:443#VPS789优选 | keji.cf.3666888.xyz
108.162.192.2,443,108.162.192.2:443,bestcf_pages_dev_gslege_SG_txt,SG,,,513,82.21.84.92,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",108.162.192.2:443#Gslege优选 | sg 【新加坡】 SG | 108.162.192.2
172.64.48.226,443,172.64.48.226:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv4_txt,US,,,518,82.21.84.99,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",172.64.48.226:443#US-8cf861
104.17.119.175,443,104.17.119.175:443,raw_githubusercontent_com_ymyuuu_IPDB_refs_heads_main_BestCF_bestcfv4_txt,,,,528,82.21.84.72,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.17.119.175
cf.3666888.xyz,443,cf.3666888.xyz:443,bestcf_pages_dev_vps789_top100_txt,,,,543,82.21.84.98,GB,英国,,,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",cf.3666888.xyz:443#VPS789优选 | cf.3666888.xyz
141.101.115.1,443,141.101.115.1:443,bestcf_pages_dev_entryip_50_txt,,,,501,82.21.84.92,GB,英国,,False,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",141.101.115.1:443#141.101.115.1 | 跨境优化段，路径短，适合海外资源
2606:4700:57::ebcc:377c,443,[2606:4700:57::ebcc:377c]:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv6_txt,,,,505,82.21.84.97,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",[2606:4700:57::ebcc:377c]:443#WeTestV6-8ac986
cf-cname.xingpingcn.top,443,cf-cname.xingpingcn.top:443,bestcf_pages_dev_vps789_top100_txt,,,,508,82.21.84.92,GB,英国,,,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",cf-cname.xingpingcn.top:443#VPS789优选 | cf-cname.xingpingcn.top
jp.cf.3666888.xyz,443,jp.cf.3666888.xyz:443,bestcf_pages_dev_vps789_top10_txt,JP,,,518,82.21.84.98,GB,英国,,,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",jp.cf.3666888.xyz:443#VPS789优选 | jp.cf.3666888.xyz
www.akasantech.com,443,www.akasantech.com:443,bestcf_pages_dev_vps789_top100_txt,,,,548,82.21.84.92,GB,英国,,,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",www.akasantech.com:443#VPS789优选 | www.akasantech.com
104.17.139.16,8443,104.17.139.16:8443,gshtwy_wetest_v4,美国,,,554,82.21.84.99,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.17.139.16:8443#联通-SJC-8443-WS-TLS
2606:4700:91b9:4cb:6c2d:6254:6ed9:4afd,443,[2606:4700:91b9:4cb:6c2d:6254:6ed9:4afd]:443,bestcf_pages_dev_cfyes_ipv6_txt,,,,501,82.21.84.92,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",[2606:4700:91b9:4cb:6c2d:6254:6ed9:4afd]:443#CFYes优选 | 移动 | [2606:4700:91b9:4cb:6c2d:6254:6ed9:4afd]
2a06:98c1:3121:0:efde:82d1:8124:3fed,443,[2a06:98c1:3121:0:efde:82d1:8124:3fed]:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv6_txt,,,,505,82.21.84.72,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",[2a06:98c1:3121:0:efde:82d1:8124:3fed]:443#Uouin-e269c4
104.17.139.16,443,104.17.139.16:443,gshtwy_wetest_v4,美国,,,510,82.21.84.92,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.17.139.16:443#联通-SJC-443-WS-TLS
162.159.0.8,443,162.159.0.8:443,bestcf_pages_dev_gslege_SG_txt,SG,,,539,82.21.84.72,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",162.159.0.8:443#Gslege优选 | sg 【新加坡】 SG | 162.159.0.8
104.17.139.37,443,104.17.139.37:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv4_txt,US,,,549,82.21.84.92,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.17.139.37:443#US-dfe712
104.17.171.106,8443,104.17.171.106:8443,gshtwy_wetest_v4,香港,,,498,82.21.84.98,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.17.171.106:8443#移动-HKG-8443-WS-TLS
104.17.166.8,443,104.17.166.8:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv4_txt,US,,,502,82.21.84.97,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.17.166.8:443#US-107828
104.19.154.200,443,104.19.154.200:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv4_txt,US,,,506,82.21.84.78,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.19.154.200:443#US-396400
104.18.46.245,443,104.18.46.245:443,raw_githubusercontent_com_Senflare_Senflare_IP_refs_heads_main_IPlist_Pro_txt,,,,531,82.21.84.72,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.18.46.245
cmcc.cc.cd,443,cmcc.cc.cd:443,bestcf_pages_dev_vps789_top100_txt,,,,539,82.21.84.97,GB,英国,,,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",cmcc.cc.cd:443#VPS789优选 | cmcc.cc.cd
cdns.doon.eu.org,443,cdns.doon.eu.org:443,bestcf_pages_dev_vps789_top100_txt,,,,557,82.21.84.99,GB,英国,,,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",cdns.doon.eu.org:443#VPS789优选 | cdns.doon.eu.org
www.bangbenjiaju.com,443,www.bangbenjiaju.com:443,bestcf_pages_dev_vps789_top100_txt,,,,498,82.21.84.97,GB,英国,,,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",www.bangbenjiaju.com:443#VPS789优选 | www.bangbenjiaju.com
172.67.76.135,443,172.67.76.135:443,uouin,,0.37,,506,82.21.84.92,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",172.67.76.135:443#麒麟优选 | 联通 | 172.67.76.135 | 122.75ms | 0.37mb/s
104.17.129.168,2087,104.17.129.168:2087,gshtwy_wetest_v4,美国,,,512,82.21.84.99,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.17.129.168:2087#联通-SJC-2087-WS-TLS
172.67.69.248,443,172.67.69.248:443,uouin,,0.36,,532,82.21.84.72,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",172.67.69.248:443#麒麟优选 | 联通 | 172.67.69.248 | 120.92ms | 0.36mb/s
yg1.ygkkk.dpdns.org,443,yg1.ygkkk.dpdns.org:443,bestcf_pages_dev_vps789_top100_txt,,,,540,82.21.84.78,GB,英国,,,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",yg1.ygkkk.dpdns.org:443#VPS789优选 | yg1.ygkkk.dpdns.org
cfgo.timelate.com,443,cfgo.timelate.com:443,bestcf_pages_dev_vps789_top100_txt,,,,550,82.21.84.92,GB,英国,,,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",cfgo.timelate.com:443#VPS789优选 | cfgo.timelate.com
172.67.76.243,443,172.67.76.243:443,raw_githubusercontent_com_hubbylei_bestcf_refs_heads_main_bestcf_txt,,,,500,82.21.84.98,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",172.67.76.243
104.19.38.253,443,104.19.38.253:443,raw_githubusercontent_com_einsitang_my_fast_cf_ip_refs_heads_master_fastips_txt,,,,504,82.21.84.98,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.19.38.253
2606:4700::b166:7196:259a:39bf,443,[2606:4700::b166:7196:259a:39bf]:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv6_txt,,,,507,82.21.84.98,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",[2606:4700::b166:7196:259a:39bf]:443#IPDBv6-7ba5f3
162.159.195.1,443,162.159.195.1:443,bestcf_pages_dev_entryip_50_txt,,,,534,82.21.84.72,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",162.159.195.1:443#162.159.195.1 | 备用业务入口，路由宣告极其精准
172.64.229.42,443,172.64.229.42:443,uouin,,4.44,,499,82.21.84.72,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",172.64.229.42:443#麒麟优选 | 多线 | 172.64.229.42 | 44.55ms | 4.44mb/s
104.26.12.151,443,104.26.12.151:443,uouin,,0.31,,512,82.21.84.97,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.26.12.151:443#麒麟优选 | 联通 | 104.26.12.151 | 122.07ms | 0.31mb/s
icook.tw,2053,icook.tw:2053,luoli,TW,,,514,82.21.84.97,GB,英国,,,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",icook.tw:2053#洛璃优选 | 官方优选域名 | icook.tw:2053
172.67.64.116,443,172.67.64.116:443,raw_githubusercontent_com_hubbylei_bestcf_refs_heads_main_bestcf_txt,,,,507,82.21.84.98,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",172.67.64.116
104.20.0.6,443,104.20.0.6:443,bestcf_pages_dev_gslege_NL_txt,NL,,,514,82.21.84.72,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.20.0.6:443#Gslege优选 | nl 【荷兰】 NL | 104.20.0.6
162.159.58.4,443,162.159.58.4:443,gslege,,60.42,,541,82.21.84.92,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",162.159.58.4:443#Gslege优选 | 【测速 Nodes】60.42MB/s | 162.159.58.4
dongbanghong.com,443,dongbanghong.com:443,bestcf_pages_dev_vps789_top100_txt,,,,551,82.21.84.92,GB,英国,,,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",dongbanghong.com:443#VPS789优选 | dongbanghong.com
cnllm.com,443,cnllm.com:443,bestcf_pages_dev_vps789_top100_txt,,,,558,,,未知,,,0,,,,,refill,region_unknown,exit country unavailable,cnllm.com:443#VPS789优选 | cnllm.com
2606:4700:3036:ef:92f:be51:8695:9fc5,443,[2606:4700:3036:ef:92f:be51:8695:9fc5]:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv6_txt,,,,564,82.21.84.92,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",[2606:4700:3036:ef:92f:be51:8695:9fc5]:443#CMLiussv6-5890c3
dynadot.com,443,dynadot.com:443,bestcf_pages_dev_vps789_top100_txt,,,,567,82.21.84.92,GB,英国,,,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",dynadot.com:443#VPS789优选 | dynadot.com
fw8je9.cf.3666888.xyz,443,fw8je9.cf.3666888.xyz:443,bestcf_pages_dev_vps789_top100_txt,,,,571,82.21.84.72,GB,英国,,,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",fw8je9.cf.3666888.xyz:443#VPS789优选 | fw8je9.cf.3666888.xyz
104.16.0.8,443,104.16.0.8:443,bestcf_pages_dev_gslege_US_txt,US,,,577,82.21.84.72,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.16.0.8:443#Gslege优选 | us 【美国】 US | 104.16.0.8
104.25.0.7,443,104.25.0.7:443,bestcf_pages_dev_gslege_DE_txt,DE,,,579,82.21.84.97,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.25.0.7:443#Gslege优选 | de 【德国】 DE | 104.25.0.7
162.159.40.181,2096,162.159.40.181:2096,moistr,,,,583,82.21.84.92,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",162.159.40.181:2096#MoistR优选 | 电信优选 01 | 162.159.40.181:2096
104.25.0.8,443,104.25.0.8:443,bestcf_pages_dev_gslege_DE_txt,DE,,,591,82.21.84.97,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.25.0.8:443#Gslege优选 | de 【德国】 DE | 104.25.0.8
103.21.244.1,443,103.21.244.1:443,bestcf_pages_dev_entryip_50_txt,,,,596,82.21.84.97,GB,英国,,False,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",103.21.244.1:443#103.21.244.1 | 亚太入口，覆盖华南及港澳接入中心
108.162.192.6,443,108.162.192.6:443,bestcf_pages_dev_gslege_SG_txt,SG,,,565,82.21.84.98,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",108.162.192.6:443#Gslege优选 | sg 【新加坡】 SG | 108.162.192.6
hfqek.cf.3666888.xyz,443,hfqek.cf.3666888.xyz:443,bestcf_pages_dev_vps789_top100_txt,,,,567,82.21.84.78,GB,英国,,,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",hfqek.cf.3666888.xyz:443#VPS789优选 | hfqek.cf.3666888.xyz
162.159.152.2,443,162.159.152.2:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv4_txt,US,,,579,82.21.84.72,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",162.159.152.2:443#US-f46050
www.nexusmods.com,443,www.nexusmods.com:443,bestcf_pages_dev_vps789_top100_txt,,,,583,82.21.84.78,GB,英国,,,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",www.nexusmods.com:443#VPS789优选 | www.nexusmods.com
fk.hshwk.org,443,fk.hshwk.org:443,bestcf_pages_dev_vps789_top100_txt,,,,589,82.21.84.72,GB,英国,,,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",fk.hshwk.org:443#VPS789优选 | fk.hshwk.org
162.159.40.116,2087,162.159.40.116:2087,gshtwy_wetest_v4,新加坡,,,591,82.21.84.92,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",162.159.40.116:2087#电信-SIN-2087-WS-TLS
103.21.244.3,443,103.21.244.3:443,bestcf_pages_dev_gslege_US_txt,US,,,596,82.21.84.92,GB,英国,,False,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",103.21.244.3:443#Gslege优选 | us 【美国】 US | 103.21.244.3
162.159.137.204,443,162.159.137.204:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv4_txt,US,,,567,82.21.84.98,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",162.159.137.204:443#US-4de9b4
104.16.253.138,443,104.16.253.138:443,raw_githubusercontent_com_Senflare_Senflare_IP_refs_heads_main_IPlist_Pro_txt,,,,571,82.21.84.78,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.16.253.138
108.162.198.15,443,108.162.198.15:443,gslege_jp,JP,,,573,82.21.84.72,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",108.162.198.15:443#Gslege优选 | jp 【日本】 JP | 108.162.198.15
104.25.241.197,443,104.25.241.197:443,uouin,,6.31,,578,82.21.84.78,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.25.241.197:443#麒麟优选 | 移动 | 104.25.241.197 | 96.68ms | 6.31mb/s
104.25.250.16,443,104.25.250.16:443,wetest,香港,,,590,82.21.84.72,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.25.250.16:443#微测优选 | 移动 | HKG | 104.25.250.16
104.17.185.137,443,104.17.185.137:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv4_txt,US,,,600,82.21.84.97,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.17.185.137:443#US-caa614
2a06:98c1:3121:5d:1caa:56dd:a908:af7b,443,[2a06:98c1:3121:5d:1caa:56dd:a908:af7b]:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv6_txt,,,,570,82.21.84.98,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",[2a06:98c1:3121:5d:1caa:56dd:a908:af7b]:443#Uouin-db6f83
2606:4700:0:b7ce:c168:1603:e433:7e0f,443,[2606:4700:0:b7ce:c168:1603:e433:7e0f]:443,raw_githubusercontent_com_ymyuuu_IPDB_refs_heads_main_BestCF_bestcfv6_txt,,,,572,82.21.84.92,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",2606:4700:0:b7ce:c168:1603:e433:7e0f
cdn.555586.xyz,443,cdn.555586.xyz:443,bestcf_pages_dev_vps789_top100_txt,,,,577,82.21.84.92,GB,英国,,,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",cdn.555586.xyz:443#VPS789优选 | cdn.555586.xyz
104.18.0.5,443,104.18.0.5:443,bestcf_pages_dev_gslege_US_txt,US,,,590,82.21.84.92,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.18.0.5:443#Gslege优选 | us 【美国】 US | 104.18.0.5
108.162.196.155,443,108.162.196.155:443,uouin,,0.35,,592,82.21.84.97,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",108.162.196.155:443#麒麟优选 | 电信 | 108.162.196.155 | 46.35ms | 0.35mb/s
162.159.22.110,443,162.159.22.110:443,uouin,,1.21,,597,82.21.84.78,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",162.159.22.110:443#麒麟优选 | 电信 | 162.159.22.110 | 46.41ms | 1.21mb/s
104.17.139.16,2087,104.17.139.16:2087,gshtwy_wetest_v4,美国,,,562,82.21.84.92,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.17.139.16:2087#联通-SJC-2087-WS-TLS
2a06:98c1:3121:c677:c614:1f96:d4bf:a723,443,[2a06:98c1:3121:c677:c614:1f96:d4bf:a723]:443,raw_githubusercontent_com_joname1_BestCFip_refs_heads_main_ipv6_txt,,,,567,82.21.84.72,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",[2a06:98c1:3121:c677:c614:1f96:d4bf:a723]:443#Uouin-d08596
cfip-ct.stoeaves.us.ci,443,cfip-ct.stoeaves.us.ci:443,bestcf_pages_dev_vps789_top100_txt,US,,,571,82.21.84.92,GB,英国,,,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",cfip-ct.stoeaves.us.ci:443#VPS789优选 | cfip-ct.stoeaves.us.ci
104.17.148.141,443,104.17.148.141:443,gshtwy_wetest_v4,美国,,,576,82.21.84.97,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",104.17.148.141:443#联通-SJC-443-WS-TLS
2.cf.3666888.xyz,443,2.cf.3666888.xyz:443,bestcf_pages_dev_vps789_top100_txt,,,,582,82.21.84.97,GB,英国,,,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",2.cf.3666888.xyz:443#VPS789优选 | 2.cf.3666888.xyz
2606:4700:5a::9253:1b83,443,[2606:4700:5a::9253:1b83]:443,bestcf_pages_dev_vvhan_ipv6_txt,日本,,,587,82.21.84.92,GB,英国,,True,0,,,,,refill,region_not_preferred,"GB not in HK,JP,KR,SG,TW,US",[2606:4700:5a::9253:1b83]:443#vvHan优选 | 电信 | NRT | 2606:4700:5a::9253:1b83
